Text
b'Amir Khan believes coronavirus is a deliberate pandemic linked with the building of 5G towers #Coronavirus\xe2\x80\xa6 https://t.co/FjQ0cabkJ0'
"b""Video of frog jumping in bottle cap shows how 'few drops of water can be life for someone' https://t.co/dKC1LS1JHS"""
b'Sidharth Shukla wishes speedy recovery to COVID-19 positive fan from Pak; netizens react https://t.co/hF0s4WscXh'
b'Mike Tyson reveals he regrets his decision to domesticate tigers in his home #TysonRanch #MikeTyson https://t.co/G29mvtifU9'
b'MS Dhoni shunned business class seat to sit with TV crew in flights: Sunil Gavaskar #Dhoni #Cricketnews #IPL2020\xe2\x80\xa6 https://t.co/3diEDhfT2a'
"b""From politicians to actors, everyone loving this 'soulful' song during COVID-19 crisis https://t.co/DcNxkPfn5A"""
"b""Fedor Smolov breaks Spain lockdown to attend fiancee's 18th birthday party in Russia #CeltaVigo\xe2\x80\xa6 https://t.co/qnVRR1rGmV"""
b'#HarbhajanSingh Top 5 noble causes the #CSK spinner has supported till date #IPL2020 #Cricketnews https://t.co/Ti6u1ky44n'
b'Actor Jay Benedict passes away at 68 due to health complications arising from Coronavirus https://t.co/gxd2TqOOxm'
"b""Formula 1's existence threatened by coronavirus impact: McLaren chief #McLaren #F1 #CoronavirusPandemic\xe2\x80\xa6 https://t.co/hULX8LbYBE"""
"b""India's first mobile sanitisation unit to protect police from Coronavirus infection https://t.co/a0NQhBGe2s"""
"b""Courteney Cox takes up viral 'Savage' TikTok challenge, leaves Jennifer Aniston in splits https://t.co/GfQk9QTGpa"""
b'Taapsee Pannu celebrates 7 years in Bollywood with a throwback photo https://t.co/jXS3O4KuTT'
"b'Charlotte Flair defeats Rhea Ripley, becomes new NXT Women\xe2\x80\x99s Champion #WrestleMania36 #WrestleMania #WWE https://t.co/fZjPdhXAiB'"
"b'Rajinikanth, Nayanthara, and other Kollywood celebs who followed #9PM9Mins initiative https://t.co/vsScyyA0sS'"
b'Gautam Gambhir donates another \xe2\x82\xb950 lakh to Delhi hospitals for fighting coronavirus #GautamGambhir #CoronavirusIndia https://t.co/RTZPkbnO25'
b'Kartik Aaryan dreams about finding coronavirus vaccine; fans wish for it to come true https://t.co/avoilIq2QA'
"b""Kiefer Sutherland's heartwarming tribute to 'extraordinary' mother Shirley Douglas https://t.co/V75KiArYjq"""
b'Marcus Rashford raises \xc3\x82\xc2\xa320 million for school kids affected by coronavirus pandemic: Report #MUFC #ManUnited #PL\xe2\x80\xa6 https://t.co/VE6XmtkjHO'
b'Countries using drones to disinfect public places amid coronavirus scare https://t.co/r16KKiYMhT'
"b""Duran Duran's John Taylor tested positive for coronavirus, says he has recovered now https://t.co/l86ld3B7Vu"""
"b'Boris Johnson continues to lead govt despite being hospitalised, says UK Minister https://t.co/hbq9pfQhKX'"
"b'Ratan Tata lighting candle in battle against COVID-19 leaves celebs, netizens awestruck https://t.co/MvbodhNEvg'"
"b""Man City confirm club won't furlough staff, become first Premier League club to do so #ManCity #PremierLeague\xe2\x80\xa6 https://t.co/GbFVfU0c8y"""
"b""Pope Francis urges to 'pray together' for inmates in crowded prisons amid COVID-19 crisis https://t.co/YvJm9DrxKg"""
"b""Pawan Kalyan gives Thaman S the 'biggest happiest fan moment' on social media https://t.co/jxPatvCvlB"""
"b""Harbhajan Singh trolled for tweet over use of firecrackers on '9 PM, 9 minutes' occasion #HarbhajanSingh\xe2\x80\xa6 https://t.co/RhJjmAXbYO"""
"b""Ranveer Singh, Deepika pay ode to 'undying human spirit' with a candle amid COVID-19 https://t.co/vkNFJ76prr"""
b'Halle Berry claps back at trolls who slammed her for letting son walk around in heels https://t.co/b3UQNU5aEu'
"b'Coronavirus: US reports 1,200 deaths in 24 hours, total increases to 9,633 https://t.co/fzNVcwWJDt'"
"b'Shane Warne dismisses Rahul Dravid, Sidhu within 5 deliveries in 1998 Test; Watch video #ShaneWarne #RahulDravid https://t.co/tcwLYLXeR3'"
"b""BREAKING: Anurag Srivastava takes over as MEA spokesperson as Raveesh Kumar 'passes baton' https://t.co/SHOHxAWyru"""
"b""'COVID Control' app by Mohali Police to track quarantined people using geo-fencing https://t.co/yNiQzo6Hle"""
"b""COVID-19: US braces for '9/11, Pearl Harbor moments', warns top doctor https://t.co/5nd5p75pYC"""
"b""Jennifer Aniston and Matthew Perry's FRIENDS references for COVID-19 will make you go ROFL https://t.co/g75eAADzxM"""
"b'Australia launches investigation into docking, disembarking of Ruby Princess cruise ship https://t.co/gylnxNcm3H'"
"b'Drew McIntyre stuns Brock Lesnar at WrestleMania 36, becomes first British WWE Champion #WrestleMania36 #WWE\xe2\x80\xa6 https://t.co/hw7PUSi51v'"
"b""UFC 249: Tony Ferguson's new opponent and venue finalised for main event #UFC249 #ElCucuy https://t.co/Uduen6Ldbt"""
b'Amitabh Bachchan pledges to help 1 lakh daily wage workers during COVID-19 crisis https://t.co/nNSu6Tjiie'
"b""PepsiCo makes massive pledge to India's Covid fight: 5 million meals, 25,000 testing kits https://t.co/iz7JLGmfTO"""
b'Coronavirus: Man shot dead in Philippines for violating lockdown https://t.co/quxBGDqF8w'
"b'\xe2\x80\x98Sarabhai Vs Sarabhai\xe2\x80\x99 &amp; \xe2\x80\x98Khichdi\xe2\x80\x99 to come back on TV, cast announces via video call https://t.co/znWZIFBBh9'"
b'Charter Flights Announced For British Nationals Stranded In India amid Coronavirus https://t.co/pW39ENFsCf'
b'COVID-19: UGC directs universities to set up mental health helplines for students https://t.co/UBbioaIssL'
"b""'We've ensured all govts worked together against Covid; with experts' advice': PM Modi https://t.co/nmlXLEHrj2"""
b'Dwyane Wade looking to clear the air with Aaron Gordon on Slam Dunk Contest 2020 #NBA #DwyaneWade #AaronGordon https://t.co/3WtnNTvZc8'
"b""'Warrior': Six-year-old suffering from cystic fibrosis fights off deadly coronavirus https://t.co/pb9jdTq5y8"""
"b""'Social disturbing': Bizarre fusion of Makki Ki Roti with Maggi makes netizens cringe https://t.co/G9kZo3iWzV"""
b'Cristiano Ronaldo urges fans to attempt core crusher challenge during lockdown; Watch #CR7 #Juve\xe2\x80\xa6 https://t.co/5iqAvOHpsT'
b'Big-hitting New Zealand batsman Jock Edwards dead at 64 https://t.co/jhYv8bVsDX'
"b""#DineshKarthik follows Shikhar Dhawan, Yuzvendra Chahal with 'in'sane dancing; watch video #COVID-19 #Cricketnews\xe2\x80\xa6 https://t.co/s9kKQIVhuE"""
"b""'Pain on PM Modi's face, his determination for India evident', Dharmendra says in video https://t.co/R5DPeMmBJj"""
b'Yediyurappa to give up one meal to mark BJP foundation day https://t.co/3ZxzNmhDPU'
b'Priyank Sharma &amp; Benafsha Soonawalla confirm their relationship with a sweet post https://t.co/cJPQjzJBuQ'
b'Who gave permission for Nizamuddin religious event?: Sharad Pawar https://t.co/fcRArwf02Q'
b'Wayne Rooney opens up on 2006 World Cup \xe2\x80\x98wink\xe2\x80\x99 incident with Cristiano Ronaldo #WayneRooney #CR7 #MUFC https://t.co/kFo1oPD6cr'
b'Coronavirus lockdown reducing Earth\xe2\x80\x99s seismic vibrations: Geoscientists https://t.co/575tpc3p32'
"b""China 'donates' PPEs it had received as donation from Italy; charges them for it https://t.co/kRTwoOH5yG"""
"b""'India among those countries that sensed Covid's threat and waged a timely war': PM Modi https://t.co/hMQxecwqt4"""
"b""Sanjay Manjrekar leaves Twitterati in splits after losing 'sweeping' debate with wife #SanjayManjrekar\xe2\x80\xa6 https://t.co/j6CVbPoUlH"""
"b""'WHO &amp; world leaders appreciating India's efforts in tackling Coronavirus', says PM Modi https://t.co/W6LgCpHSEr"""
b'Sachin #Tendulkar and Shaun Pollock are my favourite cricketers: Shikha Pandey #T20WorldCup #CoronavirusOutbreak\xe2\x80\xa6 https://t.co/lTxNQumvSj'
"b""AB de Villiers' cheekily stuns wife with 'boring meditation routine' at home; watch video #IPL #RCB #Cricketnews\xe2\x80\xa6 https://t.co/kM7086OXDj"""
"b""COVID-19: NHS staff 'unite in grief' after midwife dies from deadly virus https://t.co/EJjsCVdOZx"""
b'Daniel Cormier opens on the prospect of Brock Lesnar as a competitor #UFC #WWE https://t.co/4rNvr6x5mk'
b'Coronavirus outbreak: South Korea reports lowest single-day cases in six weeks https://t.co/goEM35irZE'
b'What happened to Federico Macheda? From cult hero at Man United to shrouded in obscurity #MUFC #PL #FedericoMacheda https://t.co/iwfKh1RQFD'
b'Premier League captains set up WhatsApp group to tackle pay cut policy: Report #PL #CoronavirusUK https://t.co/tErWcwuoQD'
b'WATCH: BJP Wardha MLA in soup as hundreds turn up for food giveaway on his birthday amid Covid https://t.co/iYDUiqpFFp'
b'Gujarat zoos struggling to procure meat for their animals amidst lockdown https://t.co/9DlVzi0qwT'
"b""Karishma Tanna doing 'shirshasana' as part of home-workout is perfect Monday Motivation https://t.co/knhR7litnG"""
"b""'This is a long battle; mustn't tire; must win': WATCH PM Modi's full Covid address to BJP cadre https://t.co/k6oFMKCxp7"""
"b'Ronaldinho adopted Lionel Messi like a younger brother, claims Barcelona legend Xavi #FCB #LaLiga #LionelMessi https://t.co/7Mwe29AfGe'"
b'WrestleMania 36: Bray Wyatt defeats John Cena in unique Firefly Fun House match #WWE #WrestleMania36 #WrestleMania https://t.co/D3lpO1gd8g'
"b""'Jaws' actor Lee Fierro passes away at 91 due to coronavirus https://t.co/HIvqLP0W7E"""
"b'Champions League, Europa League could be cancelled amid worsening coronavirus crisis #UEFA #UCL #UEL\xe2\x80\xa6 https://t.co/DTVgIBkuOE'"
"b'Lasith Malinga-led Sri Lanka beat India to win T20 World Cup on April 6, 2014; watch video #OnThisDay #T20WorldCup\xe2\x80\xa6 https://t.co/VjEM5HnocU'"
b'Yuzvendra Chahal credits being excellent at chess for teaching him patience in bowling #Chahal #RCB #IPL2020\xe2\x80\xa6 https://t.co/rpoIKGZoxe'
"b""Mumbai's Wockhardt Hospital declared 'containment zone' after 30 staff test Covid positive https://t.co/qrxGBGf5d1"""
b'NBA to hold H-O-R-S-E competition with NBA stars like Russell Westbrook: Report #NBA #NBACoronavirus https://t.co/N6KTYm6Ig6'
"b""Ministry of Railways comes up with 'Break the outbreak song' amid COVID-19 lockdown https://t.co/Vofe2VisUk"""
"b""BREAKING: This is PM Modi's 5-point appeal to BJP cadre amid India's Coronavirus fight https://t.co/mtROCkm21J"""
"b""Irrfan Khan &amp; Kareena Kapoor Khan starrer 'Angrezi Medium' releases online amid lockdown https://t.co/LSVQBl6fGu"""
b'Deepika Padukone\xe2\x80\x99s toothless smile in a throwback pic reminds fans of Annabelle https://t.co/F3n89YwhKy'
"b""#LIVE | 'This is a long battle, we must not tire, we must win,' says PM Modi on India's fight against Coronavirus,\xe2\x80\xa6 https://t.co/FtALpeU5co"""
"b""#LIVE | 'I'm not alone in this fight, I may be sitting at home, but the whole country is fighting' - this is what e\xe2\x80\xa6 https://t.co/O6dn92SLIl"""
"b'Kanika Kapoor, booked for negligence, to be questioned by police after 14-day quarantine https://t.co/CdstgnITxP'"
"b'#LIVE | In the current circumstance, we are seeing our strength in every sphere; whether it be Janta Curfew or the\xe2\x80\xa6 https://t.co/vjTA7Rgbog'"
"b'#LIVE | At every step, India proactively took steps. With help of states, these decisions got haste. The speed at w\xe2\x80\xa6 https://t.co/iPxo3XUQP2'"
"b'#LIVE | India is among those countries that realised the threat of the pandemic first and took necessary action, st\xe2\x80\xa6 https://t.co/BjXF1nLmJy'"
"b'#LIVE | This year the foundation day of the party has come at a time when not just India, but the entire nation, ha\xe2\x80\xa6 https://t.co/ST5dQG9VVn'"
"b""#LIVE | PM Modi addresses BJP karyakartas on the party's 40th foundation day; Tune in to watch here -\xe2\x80\xa6 https://t.co/iMMsFCGjlg"""
"b""Nitish Bharadwaj talks about craze for 'Mahabharat' during 80s, recalls old days https://t.co/YJSr5lfA4P"""
"b""'Joining the bandwagon': ARMYs dress up as BTS album covers amid COVID-19 lockdown https://t.co/uir9acDugq"""
"b'WrestleMania 36 results: Mcintyre defeats Lesnar, Fiend defeats Cena, Edge defeats Orton #WWE #WrestleMania36\xe2\x80\xa6 https://t.co/XmZebRnG25'"
"b""COVID-19: Twitter lights up as India stands united at '9 pm for 9 minutes' https://t.co/0qmCgE9kR8"""
b'Japan\xe2\x80\x99s PM set to declare emergency as coronavirus cases surge: Reports https://t.co/JqfKhLUEmH'
"b""Shaquille O'Neal reveals 'letting' Allen Iverson score against him out of admiration #LakeShow #NBA #ShaquilleO'Nea\xe2\x80\xa6 https://t.co/YuTZzYOc7S"""
"b""'Thank you Sir for this energetic initiative': Shatrughan Sinha praises PM Modi amid Covid https://t.co/KCRtW59vdw"""
"b""MS Dhoni, Rohit Sharma 'most passionate' IPL captains ever: Ashish Nehra #IPL2020 #Cricketnews #Dhoni #RohitSharma https://t.co/Vy76noTCBI"""
b'Radiation levels at 16 times above normal after fire hit Chernobyl nuclear accident zone https://t.co/6ZTIgmJiMj'
"b""COVID-19: US officials warn coming week could be 'Pearl Harbor moment' https://t.co/PPWOMmscR0"""
"b""#PVSindhu hailed for women empowerment by Twitterati for latest '9 PM, 9 min' tweet #CoronavirusIndia\xe2\x80\xa6 https://t.co/PwENM6bDuU"""
b'Patients rush to join studies testing drug for coronavirus https://t.co/cQHTKv2SoN'
"b'MK Arjunan, legendary Malayalam music director who gave AR Rahman his break, passes away https://t.co/HPWTtI3Fm2'"
b'Anushka Sharma shares info about \xe2\x80\x98immunity-boosting food\xe2\x80\x99 to fight COVID-19 https://t.co/KzP78bWfGa'
"b""India's Coronavirus cases cross 4000; death toll rises to 109: Ministry of Health https://t.co/KDU0h0lMsF"""
"b""Tom Brady's friend claims quarterback was 'Belichick'd out of Patriots after 20 years #NFL #TomBrady #Patriots\xe2\x80\xa6 https://t.co/dm3WE7wm6i"""
"b'Rob Gronkowski wins first-ever championship in #WWE, pins Mojo Rawley for 24/7 title #WrestleMania36 #RobGronkowski https://t.co/ZV1HDwlzxi'"
b'Bhopal put under total lockdown; only milk booths &amp; pharmacies allowed; groceries closed https://t.co/56MnQgP4Qu'
"b'COVID-19 death toll rises to 109, number of cases to 4,067: Health Ministry https://t.co/U2oKp27ZFw'"
"b""India's Coronavirus testing gets big boost: ICMR to get 7 lakh rapid antibody testing kits https://t.co/UK6VcPmzdT"""
"b""UN chief says 'horrifying global surge in domestic violence' amid COVID-19 lockdown https://t.co/b16dFWaE38"""
b'UK govt warns people of tougher social distancing measures amid coronavirus outbreak https://t.co/3N2vQsKtoR'
"b""Shekhar Suman opens up about 'Dekh Bhai Dekh', reveals how the show resurrected his career https://t.co/9dpCGRtjgN"""
"b""'The Undertaker deserves an Oscar': Twitterati lauds superstar for defeating AJ Styles #Wrestlemania36 #WWE https://t.co/JKNUhM4ZYL"""
"b""COVID ground report: Republic report from 5 of Mumbai's most critical containment zones https://t.co/h4kFcUjwFw"""
"b""Ramdas Athawale claims 'Go Corona' slogan has now gone global amid COVID-19 outbreak https://t.co/X7xYPkOAXH"""
b'Crime Branch likely to issue second notice to Markaz head Maulana Saad https://t.co/t2Wfbe8M8E'
"b""Ananya Panday shares selfie to urge fans to #StayHome &amp; #StayPositive' https://t.co/dcCkE024YD"""
b'Irish PM Leo Varadkar to work for health services amid coronavirus crisis https://t.co/tIgw0JYzcs'
"b""Hina Khan, Himanshi Khurrana, Nia sharma &amp; other TV celebs light diyas on PM Modi's call https://t.co/iGjStpdCDr"""
b'Edge beats Randy Orton at WrestleMania 36 in a brutal Last Man Standing match #WrestleMania36 #Edge #RandyOrton https://t.co/lQBjP3a001'
"b""Jyotiraditya Scindia hails India's successful '9 mins' Covid unity with interesting 'PS' https://t.co/mmaNy1S2Jz"""
"b""Case filed against miscreant for trying to 'sell' Statue of Unity for Rs 30,000 cr on OLX https://t.co/616yOj4wlf"""
b'Kanika Kapoor discharged from hospital quarantine after testing negative for COVID again https://t.co/ushgW1LZFN'
"b""Gautam Gambhir expresses displeasure over crackers during '9 mins' act; netizens divided https://t.co/Jdmdz0JUPi"""
"b""'Smeared with manure, no one knows where he hid': Bibek Debroy slams 'grid failure' expert https://t.co/Vo0kacEMjg"""
b'Vir Das slams trolls who accuse him of accepting payment for praising CM Uddhav Thackeray https://t.co/xQ4hxIPfu8'
"b""China's Covid alarm bells ring again amid 'second wave' fear; Beijing in long-term control https://t.co/L0yLSpCNpK"""
b'Mizoram CM urges people to take part in physical activities during lockdown https://t.co/u5kpeAzX2X'
b'Queen Elizabeth emerges to send a message to Covid-stricken UK; leaves subjects shocked https://t.co/e00NzLMX0a'
"b""WATCH: Torches lit, followers huddled close, BJP MLA chants 'Chinese virus go back' https://t.co/tob6R1lPM4"""
b'Nick Jonas reveals his favourite Indian food; can you guess what it is? https://t.co/0aG0fuY2Nr'
"b""'Chennai Express' producer Karim Morani's daughter Shaza tests positive for COVID-19 https://t.co/3ncX9IsUNB"""
"b'From US to UAE, nations queue up to ask India to send them Hydroxychloroquine amid Covid https://t.co/PIvtjmVRyV'"
b'UNSC\xc2\xa0almost ready to talk about COVID-19; chief Guterres invited as roadblock China moves https://t.co/HP3mwCvKWj'
"b""Intelligence official 'disappointed' after ouster by Trump https://t.co/Ynjj7IHLbU"""
"b""'Doctor won't declare Covid death, committee will?' BJP hurls ethics claim at Mamata govt https://t.co/GvVo3aq5S8"""
b'COVID-19: Maharashtra Govt bans entry of people to Mantralaya without masks https://t.co/5gwsgnrUzo'
b'California county orders all residents to wear masks https://t.co/NwGAoCgREY'
b'Sonam Kapoor unhappy over crackers troubling animals; netizens post her throwback pics https://t.co/1KGmikSRjA'
"b""Donald Trump: We don't have time to wait for vaccine https://t.co/yBlVb0kY0L"""
b'Coronavirus Outbreak: 14 more test positive in Kashmir; cases rise to 106 in J&amp;K https://t.co/DAOb1LU9Lx'
b'UN chief urges end to gender violence amid virus https://t.co/XhwW2E6qc7'
"b""'9 Minutes For India': EAM Jaishankar lights candles to mark fight against COVID-19 https://t.co/aNHM8SGNND"""
"b""Saif Ali Khan 'worried' about Sharmila Tagore amid lockdown, says her comments are 'scary' https://t.co/qz1RKInSRY"""
"b""'Mere Speculation': Aviation Minister dismisses reports of flights resuming from April 15 https://t.co/86HU9bVZlu"""
b'5 soldiers killed as Army fights infiltrators in north Kashmir; 5 militants gunned down https://t.co/kQEUQ8VjVi'
b'Taliban warn Doha peace deal with US in Afghanistan near breaking point https://t.co/H5eXJfFXuy'
"b'Governor, CM lead Andhra Pradesh in lighting lamps https://t.co/OQS4QCG8qu'"
"b'Tigers in New York Zoo test positive for COVID-19, first known case in world https://t.co/WQtbLjWqB4'"
"b""Queen promises 'Better days will come' in a rare message amid COVID-19 crisis https://t.co/iViQwKfsXb"""
"b""Donald Trump 'hopeful and sure' British PM will recover from Coronavirus https://t.co/Lj52D14ben"""
"b'UK: Coronavirus claims 621 more lives, nationwide toll rises to 4,934 https://t.co/nZlO2CzhUf'"
b'West Bengal reports 12 new COVID-19 cases; total number rises to 80 https://t.co/J8wtEKu0tj'
"b""U'khand DGP warns Markaz attendees of 'attempt to murder' charge unless they step forward https://t.co/JS9e11GN8J"""
"b""High Commission in Pakistan lights up lamps in solidarity with India's fight against Covid https://t.co/JtfHu94Tfs"""
"b""#9MinutesForIndia | WATCH: An eagle-eye view of Mumbai as it observes '9 minutes for India.' https://t.co/xZ5NrBI3dP"""
"b""From KCR to Pinarayi Vijayan, number of CMs follow PM Modi's '9 pm- 9 mins' appeal https://t.co/qJJf0rgnqo"""
"b""NASA's James Webb telescope deploys its 'full mirror' for the 1st time despite COVID delay https://t.co/RO8kAcqilW"""
"b""Rohit Sharma Has A Witty Message For Indians During PM Modi's '9 PM-9 Minutes' Initiative\n\nhttps://t.co/xObCgdQddu"""
"b""'Made Art 370 trend again', says Omar Abdullah after being trolled 'Corona Gone?' jibe https://t.co/jCYVa14C70"""
b'Harbhajan Singh And Family Light Up Diyas With India Against Covid; As Does Saina Nehwal\n\nhttps://t.co/iNtT7DYHqK'
"b""Incredible! From US to Europe to China, foreign envoys join India's light against Covid #9MinutesForIndia https://t.co/Ih1CtnaC56"""
"b""'9 Minutes For India': Katrina, Bhumi, Janhvi, Kriti, Arjun light diyas against COVID19 #9MinutesForIndia https://t.co/ASfeXaHgoe"""
"b""Sachin Tendulkar hails the 'Selfless' as he and his family light up against Coronavirus #9MinutesForIndia https://t.co/qZbMkDZ3CB"""
"b""'9 Minutes For India': Amitabh Bachchan, Madhuri Dixit, Hema Malini stand against COVID-19 #9MinutesForIndia https://t.co/zQIt8Arr5H"""
b'India Shines in the face of Coronavirus; See how Indians saluted their COVID warriors #9MinutesForIndia https://t.co/jJVU7pOKBz'
"b""PM Modi's Cabinet colleagues light lamp to showcase solidarity in fight against COVID-19 #9MinutesForIndia https://t.co/OmJJrk0A3e"""
"b""Power Minister RK Singh says 'No impact on electrical grid during 9-mins lights-out event' https://t.co/jTagR6xPGA"""
"b""#9MinutesForIndia | IN PICTURES: Mumbai skyline before and during PM Modi's 9-minute 'switch off' COVID call https://t.co/Zm0ymgyOni"""
"b'#9MinutesForIndia | ""Its very unfortunate that we have chosen a wrong moment to iron out our political differences.\xe2\x80\xa6 https://t.co/etzMTpri9k'"
"b""'9 Minutes For India': Virat-Anushka, Alia, Kartik, Ananya, Soha light up diyas amid COVID #9MinutesForIndia https://t.co/NLO4AwbGQ0"""
"b'#9MinutesForIndia | ""This time we are fighting the Coronavirus, and even at this time of crisis, the government is\xe2\x80\xa6 https://t.co/3ye9qy40vO'"
